fromaccount,toaccount,syscode,timestamp,amount
A14985,1000057,38,2014/11/15 8:57,200
A14985,1000095,64,2014/11/15 1:17,54
A14985,1000055,38,2014/11/16 17:23,966
A14985,1000055,38,2014/11/16 12:06,1066
A14985,1000055,38,2014/11/17 17:03,1066
A14985,1000055,38,2014/11/17 11:44,1066
A14985,1000213,38,2014/11/18 17:15,900
A14985,1000057,38,2014/11/18 8:12,150
A14985,1000055,38,2014/11/18 11:08,766
A14985,1000095,64,2014/11/19 1:21,11
A14985,1000055,38,2014/11/19 11:59,766
A14985,1000210,38,2014/11/19 17:20,900
A14985,1000239,38,2014/11/20 11:33,240
A14985,1000186,38,2014/11/20 16:53,1500
A14985,1000055,38,2014/11/20 11:20,1066
A14985,1000055,38,2014/11/21 11:23,866
A14985,1000057,38,2014/11/22 8:08,470
A14985,1000039,34,2014/11/22 12:09,7000
A14985,1000057,38,2014/11/24 8:33,250
A14985,1000055,38,2014/11/24 11:15,966
A14985,1000213,38,2014/11/24 17:10,1250
A14985,1000055,38,2014/11/25 11:30,1166
A14985,1000055,38,2014/11/25 17:09,1166
A14985,1000055,38,2014/11/26 11:19,866
A14985,1000057,38,2014/11/26 8:51,250
A14985,1000055,38,2014/11/27 17:03,1166
A14985,1000055,38,2014/11/27 17:03,1044
A14985,1000055,38,2014/11/28 11:25,1066
A14985,1000231,36,2014/11/29 17:08,1500
A14985,1000240,136,2014/11/29 18:13,2000
A14985,1000002,99,2014/11/30 11:24,1116
A14985,1000242,99,2014/11/30 11:41,1370
A14985,1000187,38,2014/11/1 11:11,1090
A14985,1000095,64,2014/11/2 11:32,171
A14985,1000057,38,2014/11/3 9:19,250
A14985,1000182,38,2014/11/3 11:51,1000
A14985,1000095,64,2014/11/4 1:19,182
A14985,1000159,38,2014/11/4 11:12,866
A14985,1000095,64,2014/11/4 1:19,11
A14985,1000057,38,2014/11/4 8:39,400
A14985,1000210,38,2014/11/4 17:18,900
A14985,1000057,38,2014/11/5 8:43,220
A14985,1000055,38,2014/11/6 11:20,766
A14985,1000057,38,2014/11/7 8:07,250
A14985,1000095,64,2014/11/7 13:37,124
A14985,1000055,38,2014/12/5 11:26,766
A14985,1000216,267,2014/12/11 10:55,1500
A14985,1000055,267,2014/12/11 17:22,1166
A14985,1000055,267,2014/12/12 11:18,1066
A14985,1000213,267,2014/12/25 17:25,900
A14985,1000213,267,2014/12/25 17:25,100
A14985,1000055,267,2014/12/14 11:54,866
A14985,1000002,99,2014/12/22 17:15,1266
A14985,1000159,267,2014/12/31 11:18,1166
A14985,1000213,267,2014/12/14 17:46,1200
A14985,1000186,267,2014/12/25 11:20,1290
A14985,1000057,267,2014/12/31 8:24,300
A14985,1000055,267,2014/12/15 11:12,966
A14985,1000210,267,2014/12/15 17:07,900
A14985,1000210,267,2014/12/15 17:07,150
A14985,1000057,267,2014/12/16 8:39,400
A14985,1000055,267,2014/12/8 11:27,1066
A14985,1000055,267,2014/12/8 17:07,1166
A14985,1000055,267,2014/12/16 11:26,100
A14985,1000159,267,2014/12/22 11:21,966
A14985,1000055,267,2014/12/9 17:10,966
A14985,1000057,267,2014/12/22 8:32,400
A14985,1000231,268,2014/12/16 17:16,1500
A14985,1000212,267,2014/12/16 11:23,1200
A14985,1000057,267,2014/12/9 8:51,300
A14985,1000055,267,2014/12/9 11:18,1066
A14985,1000216,267,2014/12/26 11:42,1000
A14985,1000212,267,2014/12/17 10:53,1200
A14985,1000057,267,2014/12/10 8:30,250
A14985,1000055,267,2014/12/17 10:56,100
A14985,1000057,267,2014/12/10 12:19,150
A14985,1000210,267,2014/12/10 12:16,900
A14985,1000055,267,2014/12/17 17:15,866
A14985,1000239,267,2014/12/18 17:27,1000
A14985,1000211,267,2014/12/18 17:10,1200
A14985,1000210,267,2014/12/23 11:25,800
A14985,1000057,267,2014/12/18 8:19,250
A14985,1000159,267,2014/12/19 11:21,1166
A14985,1000159,267,2014/12/29 11:21,966
A14985,1000057,267,2014/12/29 8:42,300
A14985,1000239,267,2014/12/19 16:51,3600
A14985,1000057,267,2014/12/24 7:53,300
A14985,1000055,38,2014/12/1 11:15,766
A14985,1000057,267,2014/12/26 8:51,400
A14985,1000055,267,2014/12/30 11:13,866
A14985,1000159,267,2014/12/20 11:47,1266
A14985,1000055,38,2014/12/2 11:27,966
A14985,1000055,38,2014/12/2 17:14,966
A14985,1000159,267,2014/12/24 17:09,866
A14985,1000055,38,2014/12/3 11:26,866
A14985,1000055,38,2014/12/3 17:17,866
A14985,1000055,38,2014/12/4 11:29,966
A14985,1000057,38,2014/12/4 9:14,500
A14985,1000159,267,2015/1/4 11:11,866
A14985,1000159,267,2015/1/5 17:14,966
A14985,1000057,267,2015/1/4 8:31,450
A14985,1000231,268,2015/1/4 17:35,1500
A14985,1000159,267,2015/1/5 11:14,1166
A14985,1000057,267,2015/1/6 8:58,300
A14985,1000210,267,2015/1/6 12:04,900
A14985,1000182,267,2015/1/19 17:26,500
A14985,1000212,267,2015/1/7 12:02,1000
A14985,1000060,267,2015/1/19 17:26,300
A14985,1000055,267,2015/1/7 16:49,866
A14985,1000212,267,2015/1/7 12:02,1200
A14985,1000212,267,2015/1/27 17:05,1200
A14985,1000001,30,2015/1/20 17:11,666
A14985,1000001,30,2015/1/20 17:12,300
A14985,1000159,267,2015/1/20 11:08,866
A14985,1000159,267,2015/1/8 11:12,880
A14985,1000159,267,2015/1/8 11:13,644
A14985,1000055,267,2015/1/27 17:07,100
A14985,1000159,267,2015/1/8 11:13,1166
A14985,1000182,267,2015/1/8 17:26,150
A14985,1000185,267,2015/1/8 17:25,990
A14985,1000159,267,2015/1/9 11:43,866
A14985,1000057,267,2015/1/9 8:05,250
A14985,1000231,268,2015/1/9 17:21,1500
A14985,1000055,267,2015/1/21 11:15,1066
A14985,1000057,267,2015/1/10 8:34,300
A14985,1000182,267,2015/1/10 11:35,500
A14985,1000060,267,2015/1/10 11:35,100
A14985,1000055,267,2015/1/21 17:12,966
A14985,1000182,267,2015/1/10 11:35,200
A14985,1000240,136,2015/1/21 15:29,1500
A14985,1000055,267,2015/1/28 11:26,666
A14985,1000055,267,2015/1/22 17:03,666
A14985,1000055,267,2015/1/28 16:58,766
A14985,1000060,267,2015/1/23 11:12,200
A14985,1000182,267,2015/1/23 11:12,500
A14985,1000213,267,2015/1/12 17:22,850
A14985,1000060,267,2015/1/23 11:12,300
A14985,1000182,267,2015/1/13 11:23,900
A14985,1000213,267,2015/1/29 17:00,1300
A14985,1000060,267,2015/1/13 11:23,200
A14985,1000057,267,2015/1/24 8:57,450
A14985,1000159,267,2015/1/14 11:25,866
A14985,1000057,267,2015/1/14 8:15,250
A14985,1000057,267,2015/1/29 9:22,250
A14985,1000055,267,2015/1/15 17:16,866
A14985,1000055,267,2015/1/16 11:25,866
A14985,1000057,267,2015/1/30 9:14,300
A14985,1000055,267,2015/1/30 11:06,766
A14985,1000159,267,2015/1/19 11:08,766
A15018,1000098,26,2014/12/8 14:39,140
A15018,1000016,28,2014/12/8 14:53,3960
A15336,1000055,38,2014/9/1 17:36,1160
A15336,1000057,38,2014/9/1 17:47,320
A15336,1000057,38,2014/9/3 17:04,160
A15336,1000055,38,2014/9/3 16:55,966
A15336,1000041,34,2014/9/4 16:45,866
A15336,1000185,38,2014/9/10 11:39,990
A15336,1000185,38,2014/9/10 11:39,990
A15336,1000185,38,2014/9/10 11:40,800
A15336,1000231,36,2014/9/11 12:26,1500
A15336,1000231,36,2014/9/11 12:27,1300
A15336,1000011,30,2014/9/12 10:49,800
A15336,1000002,99,2014/9/12 10:47,594
A15336,1000233,36,2014/9/13 10:57,350
A15336,1000233,36,2014/9/13 10:52,716
A15336,1000233,36,2014/9/13 16:53,500
A15336,1000233,36,2014/9/13 16:52,766
A15336,1000019,49,2014/9/15 11:27,900
A15336,1000019,49,2014/9/15 11:25,20
A15336,1000019,49,2014/9/15 17:08,800
A15336,1000001,30,2014/9/16 17:46,622
A15336,1000019,49,2014/9/16 11:07,800
A15336,1000019,49,2014/9/17 17:04,1000
A15336,1000041,34,2014/9/17 12:05,966
A15336,1000001,30,2014/9/18 11:56,622
A15336,1000005,28,2014/9/18 17:57,900
A15336,1000003,30,2014/9/18 18:15,480
A15336,1000019,49,2014/9/19 11:58,800
A15336,1000030,34,2014/9/19 18:04,500
A15336,1000031,34,2014/9/19 18:03,200
A15336,1000001,30,2014/9/20 18:02,572
A15336,1000002,99,2014/9/20 11:55,1090
A15336,1000019,49,2014/9/22 11:51,800
A15336,1000005,28,2014/9/22 17:20,600
A15336,1000003,30,2014/9/23 11:27,500
A15336,1000001,30,2014/9/24 11:54,822
A15336,1000062,33,2014/9/24 17:43,794
A15336,1000005,28,2014/9/25 11:54,800
A15336,1000005,28,2014/9/25 17:13,950
A15336,1000019,49,2014/9/26 11:24,800
A15336,1000019,49,2014/9/26 17:34,800
A15336,1000019,49,2014/9/27 17:21,600
A15336,1000005,28,2014/9/28 11:18,950
A15336,1000019,49,2014/9/28 17:19,800
A15336,1000019,49,2014/9/29 11:10,900
A15336,1000101,31,2014/9/29 9:56,400
A15336,1000019,49,2014/9/29 11:09,900
A15336,1000003,30,2014/9/30 12:12,150
A15336,1000001,30,2014/10/1 10:30,1590
A15336,1000001,30,2014/10/1 10:31,20
A15336,1000011,30,2014/10/5 12:11,300
A15336,1000039,34,2014/10/5 17:30,900
A15336,1000016,28,2014/10/6 21:05,330
A15336,1000005,28,2014/10/6 16:58,900
A15336,1000019,49,2014/10/7 12:12,800
A15336,1000003,30,2014/10/7 18:09,1000
A15336,1000019,49,2014/10/8 11:22,900
A15336,1000005,28,2014/10/8 17:28,850
A15336,1000005,28,2014/10/9 12:03,900
A15336,1000019,49,2014/10/9 17:21,600
A15336,1000019,49,2014/10/9 17:20,900
A15336,1000005,28,2014/10/10 11:49,750
A15336,1000005,28,2014/10/10 11:49,950
A15336,1000005,28,2014/10/11 17:39,850
A15336,1000003,30,2014/10/11 9:06,700
A15336,1000001,30,2014/10/11 12:26,722
A15336,1000010,30,2014/10/13 18:17,800
A15336,1000011,30,2014/10/13 18:17,300
A15336,1000005,28,2014/10/13 11:52,950
A15336,1000005,28,2014/10/14 17:15,950
A15336,1000007,30,2014/10/14 12:22,350
A15336,1000005,28,2014/10/14 12:04,800
A15336,1000001,30,2014/10/15 12:17,822
A15336,1000003,30,2014/10/15 17:06,250
A15336,1000011,30,2014/10/15 17:11,200
A15336,1000019,49,2014/10/16 11:18,850
A15336,1000019,49,2014/10/17 12:10,900
A15336,1000019,49,2014/10/17 17:16,1000
A15336,1000019,49,2014/10/18 17:35,900
A15336,1000001,30,2014/10/18 11:41,622
A15336,1000019,49,2014/10/19 11:54,900
A15336,1000001,30,2014/10/20 17:20,622
A15336,1000005,28,2014/10/21 17:38,1000
A15336,1000001,30,2014/10/21 7:01,250
A15336,1000005,28,2014/10/21 11:45,950
A15336,1000005,28,2014/10/22 17:30,950
A15336,1000019,49,2014/10/23 11:23,800
A15336,1000005,28,2014/10/23 17:18,750
A15336,1000019,49,2014/10/24 11:32,800
A15336,1000005,28,2014/10/24 17:16,450
A15336,1000005,28,2014/10/24 17:16,600
A15336,1000003,30,2014/10/25 12:16,1000
A15336,1000005,28,2014/10/26 17:14,1000
A15336,1000002,99,2014/10/26 11:07,672
A15336,1000019,49,2014/10/27 17:10,700
A15336,1000019,49,2014/10/27 11:31,900
A15336,1000019,49,2014/10/28 17:15,900
A15336,1000005,28,2014/10/28 11:17,850
A15336,1000005,28,2014/10/29 11:30,950
A15336,1000019,49,2014/10/29 17:18,900
A15336,1000001,30,2014/10/30 17:16,822
A15336,1000001,30,2014/10/30 12:07,922
A15336,1000007,30,2014/10/30 12:21,250
A15336,1000001,30,2014/10/31 17:28,622
A15336,1000001,30,2014/11/8 17:10,622
A15336,1000010,30,2014/11/8 11:23,1200
A15336,1000001,30,2014/11/9 17:16,722
A15336,1000157,38,2014/11/9 12:06,1800
A15336,1000001,30,2014/11/10 17:14,672
A15336,1000001,30,2014/11/10 17:10,522
A15336,1000005,28,2014/11/11 11:26,1000
A15336,1000001,30,2014/11/12 11:50,822
A15336,1000003,30,2014/11/12 17:09,150
A15336,1000003,30,2014/11/12 17:06,250
A15336,1000003,30,2014/11/12 17:09,150
A15336,1000019,49,2014/11/13 11:24,700
A15336,1000005,28,2014/11/13 17:32,900
A15336,1000019,49,2014/11/14 12:06,700
A15336,1000019,49,2014/11/14 17:18,1000
A15336,1000003,30,2014/11/15 17:08,1000
A15336,1000019,49,2014/11/15 11:48,1000
A15336,1000001,30,2014/11/16 8:28,200
A15336,1000030,34,2014/11/16 16:50,360
A15336,1000001,30,2014/11/16 8:28,150
A15336,1000005,28,2014/11/17 11:27,900
A15336,1000005,28,2014/11/17 17:38,800
A15336,1000007,30,2014/11/17 17:56,400
A15336,1000005,28,2014/11/18 17:48,700
A15336,1000002,99,2014/11/19 11:42,522
A15336,1000002,99,2014/11/19 11:41,622
A15336,1000019,49,2014/11/19 17:10,800
A15336,1000001,30,2014/11/20 11:59,822
A15336,1000001,30,2014/11/20 18:11,922
A15336,1000005,28,2014/11/21 11:48,2000
A15336,1000003,30,2014/11/21 17:01,250
A15336,1000003,30,2014/11/21 17:12,300
A15336,1000005,28,2014/11/22 17:18,800
A15336,1000016,28,2014/11/22 12:09,560
A15336,1000019,49,2014/11/22 11:30,700
A15336,1000038,34,2014/11/23 17:25,900
A15336,1000010,30,2014/11/23 11:27,400
A15336,1000005,28,2014/11/24 17:12,1050
A15336,1000007,30,2014/11/24 11:43,300
A15336,1000005,28,2014/11/24 11:30,900
A15336,1000005,28,2014/11/25 11:55,1050
A15336,1000019,49,2014/11/25 17:13,1000
A15336,1000001,30,2014/11/26 11:50,572
A15336,1000005,28,2014/11/26 17:21,950
A15336,1000005,28,2014/11/27 11:32,950
A15336,1000001,30,2014/11/27 17:28,772
A15336,1000003,30,2014/11/28 11:11,500
A15336,1000016,28,2014/11/28 11:36,450
A15336,1000001,30,2014/11/28 11:11,350
A15336,1000041,34,2014/11/28 17:23,1400
A15336,1000041,34,2014/11/28 17:26,200
A15336,1000010,30,2014/11/29 17:30,1500
A15336,1000019,49,2014/11/29 11:48,1200
A15336,1000030,34,2014/11/30 16:52,900
A15336,1000015,99,2014/11/30 11:39,822
A15336,1000019,49,2014/11/1 11:09,900
A15336,1000242,99,2014/11/2 12:16,1050
A15336,1000233,36,2014/11/2 17:04,766
A15336,1000019,49,2014/11/3 17:13,700
A15336,1000019,49,2014/11/3 11:19,900
A15336,1000005,28,2014/11/4 11:24,800
A15336,1000001,30,2014/11/4 17:15,622
A15336,1000019,49,2014/11/5 11:12,700
A15336,1000019,49,2014/11/5 17:16,900
A15336,1000019,49,2014/11/6 11:46,800
A15336,1000019,49,2014/11/6 17:22,800
A15336,1000019,49,2014/11/7 11:12,1000
A15336,1000005,28,2014/11/7 17:11,900
A15336,1000101,31,2014/12/30 21:51,400
A15336,1000001,30,2014/12/5 7:53,220
A15336,1000010,30,2014/12/21 17:14,1200
A15336,1000005,28,2014/12/5 11:28,900
A15336,1000005,28,2014/12/5 17:08,800
A15336,1000001,30,2014/12/6 7:57,70
A15336,1000001,30,2014/12/11 7:48,440
A15336,1000011,30,2014/12/25 17:21,600
A15336,1000001,30,2014/12/11 12:05,922
A15336,1000001,30,2014/12/11 17:26,672
A15336,1000001,30,2014/12/12 8:04,440
A15336,1000001,30,2014/12/12 12:08,622
A15336,1000029,269,2014/12/12 17:41,1200
A15336,1000001,30,2014/12/13 11:59,672
A15336,1000001,30,2014/12/13 7:36,370
A15336,1000019,49,2014/12/6 11:22,1100
A15336,1000005,28,2014/12/14 17:38,1000
A15336,1000001,30,2014/12/25 17:09,494
A15336,1000019,49,2014/12/14 11:22,1000
A15336,1000019,49,2014/12/6 17:21,1100
A15336,1000001,30,2014/12/22 17:27,844
A15336,1000005,28,2014/12/7 17:16,600
A15336,1000019,49,2014/12/15 7:46,100
A15336,1000019,49,2014/12/15 7:51,100
A15336,1000019,49,2014/12/15 7:45,250
A15336,1000001,30,2014/12/15 17:06,922
A15336,1000003,30,2014/12/27 17:06,300
A15336,1000002,99,2014/12/8 11:41,772
A15336,1000001,30,2014/12/16 7:46,370
A15336,1000001,30,2014/12/26 17:10,194
A15336,1000005,28,2014/12/8 17:21,1000
A15336,1000005,28,2014/12/16 17:20,1000
A15336,1000001,30,2014/12/22 11:21,344
A15336,1000001,30,2014/12/22 7:40,370
A15336,1000007,30,2014/12/16 17:39,500
A15336,1000019,49,2014/12/16 12:09,800
A15336,1000005,28,2014/12/9 17:28,900
A15336,1000001,30,2014/12/23 7:28,320
A15336,1000001,30,2014/12/17 7:50,270
A15336,1000001,30,2014/12/10 12:00,622
A15336,1000001,30,2014/12/10 7:27,370
A15336,1000001,30,2014/12/17 11:57,822
A15336,1000001,30,2014/12/10 12:11,300
A15336,1000001,30,2014/12/17 17:24,822
A15336,1000019,49,2014/12/10 17:22,800
A15336,1000001,30,2014/12/23 17:23,922
A15336,1000040,269,2014/12/27 11:27,150
A15336,1000001,30,2014/12/18 17:32,872
A15336,1000001,30,2014/12/27 17:04,672
A15336,1000001,30,2014/12/18 7:40,370
A15336,1000001,30,2014/12/18 11:42,172
A15336,1000016,28,2014/12/28 7:54,300
A15336,1000003,30,2014/12/23 11:29,500
A15336,1000040,269,2014/12/28 11:26,150
A15336,1000003,30,2014/12/23 11:27,500
A15336,1000039,269,2014/12/28 18:26,100
A15336,1000001,30,2014/12/19 11:33,394
A15336,1000019,49,2014/12/19 17:40,800
A15336,1000001,30,2014/12/1 17:14,772
A15336,1000001,30,2014/12/20 17:29,644
A15336,1000003,30,2014/12/24 17:07,500
A15336,1000002,99,2014/12/2 11:35,722
A15336,1000001,30,2014/12/20 11:15,582
A15336,1000001,30,2014/12/24 17:09,350
A15336,1000242,99,2014/12/2 12:00,30
A15336,1000005,28,2014/12/2 17:21,650
A15336,1000002,99,2014/12/24 11:40,1072
A15336,1000003,30,2014/12/24 17:07,150
A15336,1000019,49,2014/12/3 11:45,800
A15336,1000016,28,2014/12/20 17:49,880
A15336,1000005,28,2014/12/3 17:20,900
A15336,1000007,30,2014/12/3 17:39,600
A15336,1000005,28,2014/12/21 11:45,1100
A15336,1000005,28,2014/12/4 17:46,1000
A15336,1000213,267,2015/1/5 17:03,800
A15336,1000055,267,2015/1/4 16:54,766
A15336,1000057,267,2015/1/4 7:50,420
A15336,1000231,268,2015/1/5 11:04,1500
A15336,1000182,267,2015/1/4 11:05,700
A15336,1000233,268,2015/1/6 8:16,380
A15336,1000055,267,2015/1/6 10:56,766
A15336,1000002,99,2015/1/6 17:00,544
A15336,1000233,268,2015/1/7 7:51,380
A15336,1000002,99,2015/1/7 10:57,594
A15336,1000002,99,2015/1/7 17:15,616
A15336,1000233,268,2015/1/8 8:46,250
A15336,1000056,267,2015/1/8 11:03,666
A15336,1000056,267,2015/1/8 11:03,100
A15336,1000233,268,2015/1/10 8:38,150
A15336,1000057,267,2015/1/25 11:15,30
A15482,1000095,22,2014/9/1 21:52,200
A15482,1000057,38,2014/9/1 8:26,320
A15482,1000055,38,2014/9/1 17:24,960
A15482,1000212,38,2014/9/1 11:35,1000
A15482,1000057,38,2014/9/2 8:02,320
A15482,1000216,38,2014/9/2 17:20,990
A15482,1000057,38,2014/9/3 8:19,320
A15482,1000055,38,2014/9/3 17:25,866
A15482,1000061,33,2014/9/3 11:29,866
A15482,1000095,22,2014/9/4 1:00,200
A15482,1000095,22,2014/9/4 1:01,200
A15482,1000057,38,2014/9/4 8:17,320
A15482,1000031,34,2014/9/4 11:15,650
A15482,1000055,38,2014/9/4 17:30,866
A15482,1000057,38,2014/9/5 8:24,250
A15482,1000040,34,2014/9/5 11:33,950
A15482,1000055,38,2014/9/5 17:31,866
A15482,1000095,22,2014/9/6 19:07,200
A15482,1000095,22,2014/9/6 19:18,168
A15482,1000057,38,2014/9/6 8:43,320
A15482,1000057,38,2014/9/7 8:27,320
A15482,1000027,34,2014/9/7 11:47,816
A15482,1000055,38,2014/9/7 18:08,966
A15482,1000055,38,2014/9/8 11:16,766
A15482,1000095,22,2014/9/8 1:08,185
A15482,1000095,22,2014/9/8 1:09,200
A15482,1000041,34,2014/9/9 11:35,766
A15482,1000041,34,2014/9/9 11:40,350
A15482,1000057,38,2014/9/9 8:22,250
A15482,1000055,38,2014/9/9 17:20,766
A15482,1000095,22,2014/9/9 7:55,200
A15482,1000095,22,2014/9/9 8:02,120
A15482,1000057,38,2014/9/10 8:59,220
A15482,1000041,34,2014/9/10 11:17,816
A15482,1000047,36,2014/9/10 21:27,480
A15482,1000031,34,2014/9/11 17:13,770
A15482,1000047,36,2014/9/11 11:34,450
A15482,1000057,38,2014/9/11 8:50,400
A15482,1000233,36,2014/9/11 11:16,716
A15482,1000057,38,2014/9/12 8:42,270
A15482,1000047,36,2014/9/12 14:04,450
A15482,1000095,22,2014/9/12 9:22,200
A15482,1000095,22,2014/9/12 9:25,38
A15482,1000055,38,2014/9/12 12:05,1066
A15482,1000055,38,2014/9/12 17:30,866
A15482,1000186,38,2014/9/13 11:09,1100
A15482,1000187,38,2014/9/13 11:10,2000
A15482,1000055,38,2014/9/13 17:05,766
A15482,1000095,22,2014/9/14 22:09,200
A15482,1000055,38,2014/9/14 17:30,744
A15482,1000031,34,2014/9/14 11:43,620
A15482,1000057,38,2014/9/14 9:25,230
A15482,1000095,22,2014/9/14 13:42,200
A15482,1000047,36,2014/9/15 19:20,450
A15482,1000105,33,2014/9/15 12:01,430
A15482,1000103,33,2014/9/15 11:44,1300
A15482,1000055,38,2014/9/15 17:11,766
A15482,1000057,38,2014/9/15 8:07,270
A15482,1000055,38,2014/9/16 11:37,866
A15482,1000057,38,2014/9/16 7:41,320
A15482,1000001,30,2014/9/17 8:02,350
A15482,1000101,31,2014/9/17 6:01,400
A15482,1000055,38,2014/9/17 17:19,866
A15482,1000095,22,2014/9/17 22:41,56
A15482,1000095,22,2014/9/17 22:38,200
A15482,1000062,33,2014/9/18 11:23,766
A15482,1000057,38,2014/9/18 9:00,370
A15482,1000057,38,2014/9/19 8:28,600
A15482,1000061,33,2014/9/19 11:43,766
A15482,1000095,22,2014/9/19 20:50,200
A15482,1000055,38,2014/9/19 17:20,766
A15482,1000095,22,2014/9/19 20:56,80
A15482,1000057,38,2014/9/20 8:23,350
A15482,1000159,38,2014/9/21 17:05,766
A15482,1000055,38,2014/9/21 11:34,766
A15482,1000057,38,2014/9/21 7:48,320
A15482,1000001,30,2014/9/22 11:26,566
A15482,1000061,33,2014/9/22 17:11,866
A15482,1000062,33,2014/9/23 11:44,766
A15482,1000057,38,2014/9/23 7:57,320
A15482,1000095,22,2014/9/23 18:44,72
A15482,1000055,38,2014/9/23 17:17,966
A15482,1000095,22,2014/9/23 18:39,200
A15482,1000057,38,2014/9/24 8:04,320
A15482,1000047,36,2014/9/24 17:40,450
A15482,1000233,36,2014/9/24 17:26,816
A15482,1000057,38,2014/9/25 8:30,600
A15482,1000187,38,2014/9/25 11:24,1190
A15482,1000187,38,2014/9/25 11:24,990
A15482,1000047,36,2014/9/25 17:30,450
A15482,1000233,36,2014/9/25 17:14,816
A15482,1000041,34,2014/9/26 11:13,866
A15482,1000057,38,2014/9/26 7:48,350
A15482,1000055,38,2014/9/26 16:53,960
A15482,1000055,38,2014/9/27 17:38,966
A15482,1000159,38,2014/9/27 11:09,1066
A15482,1000011,30,2014/9/27 8:21,450
A15482,1000057,38,2014/9/28 6:50,550
A15482,1000095,22,2014/9/28 1:22,200
A15482,1000095,22,2014/9/28 1:22,121
A15482,1000055,38,2014/9/28 11:30,766
A15482,1000038,34,2014/9/29 11:31,866
A15482,1000057,38,2014/9/29 9:02,350
A15482,1000233,36,2014/9/29 17:11,716
A15482,1000057,38,2014/9/30 8:59,320
A15482,1000031,34,2014/9/30 11:22,770
A15482,1000047,36,2014/9/30 22:17,450
A15482,1000232,36,2014/9/30 17:32,720
A15482,1000095,22,2014/10/1 21:28,67
A15482,1000055,38,2014/10/1 11:28,866
A15482,1000095,22,2014/10/1 21:23,195
A15482,1000031,34,2014/10/2 17:30,650
A15482,1000233,36,2014/10/2 11:22,766
A15482,1000031,34,2014/10/2 17:35,120
A15482,1000031,34,2014/10/2 17:35,250
A15482,1000047,36,2014/10/2 11:34,450
A15482,1000057,38,2014/10/3 8:53,470
A15482,1000055,38,2014/10/3 17:06,966
A15482,1000233,36,2014/10/3 11:28,166
A15482,1000047,36,2014/10/3 11:49,450
A15482,1000095,22,2014/10/4 21:58,73
A15482,1000233,36,2014/10/4 11:23,916
A15482,1000057,38,2014/10/4 9:07,250
A15482,1000095,22,2014/10/4 21:53,200
A15482,1000047,36,2014/10/4 11:38,450
A15482,1000055,38,2014/10/4 17:15,966
A15482,1000095,22,2014/10/5 15:01,200
A15482,1000095,22,2014/10/5 15:06,65
A15482,1000185,38,2014/10/5 17:19,990
A15482,1000055,38,2014/10/5 11:06,866
A15482,1000038,34,2014/10/6 11:15,766
A15482,1000055,38,2014/10/7 11:07,766
A15482,1000187,38,2014/10/7 17:22,1140
A15482,1000185,38,2014/10/7 17:22,400
A15482,1000095,22,2014/10/8 16:41,27
A15482,1000095,22,2014/10/8 16:42,200
A15482,1000057,38,2014/10/9 6:31,350
A15482,1000041,34,2014/10/9 11:28,860
A15482,1000057,38,2014/10/9 7:46,320
A15482,1000031,34,2014/10/10 11:25,650
A15482,1000057,38,2014/10/10 7:53,320
A15482,1000031,34,2014/10/10 11:27,120
A15482,1000095,22,2014/10/11 22:42,67
A15482,1000001,30,2014/10/11 11:06,616
A15482,1000055,38,2014/10/11 17:01,766
A15482,1000095,22,2014/10/11 22:37,200
A15482,1000055,38,2014/10/12 11:55,966
A15482,1000210,38,2014/10/12 18:29,900
A15482,1000047,36,2014/10/12 20:54,480
A15482,1000047,36,2014/10/13 18:50,480
A15482,1000039,34,2014/10/13 17:39,1000
A15482,1000233,36,2014/10/13 11:14,816
A15482,1000057,38,2014/10/13 8:02,350
A15482,1000057,38,2014/10/14 7:43,350
A15482,1000055,38,2014/10/14 11:23,866
A15482,1000057,38,2014/10/15 8:04,370
A15482,1000219,99,2014/10/15 11:26,720
A15482,1000031,34,2014/10/16 5:41,650
A15482,1000057,38,2014/10/16 7:54,350
A15482,1000219,99,2014/10/16 11:18,1020
A15482,1000219,99,2014/10/16 17:58,600
A15482,1000095,22,2014/10/17 22:42,200
A15482,1000233,36,2014/10/17 11:00,816
A15482,1000057,38,2014/10/17 8:07,350
A15482,1000095,22,2014/10/18 1:11,105
A15482,1000031,34,2014/10/18 6:24,650
A15482,1000031,34,2014/10/18 6:24,120
A15482,1000213,38,2014/10/18 11:33,950
A15482,1000047,36,2014/10/18 15:07,480
A15482,1000057,38,2014/10/19 8:12,320
A15482,1000233,36,2014/10/19 17:11,816
A15482,1000047,36,2014/10/19 17:30,480
A15482,1000040,34,2014/10/19 11:35,950
A15482,1000040,34,2014/10/19 11:35,600
A15482,1000057,38,2014/10/20 8:10,420
A15482,1000041,34,2014/10/20 11:27,1066
A15482,1000027,34,2014/10/20 17:31,716
A15482,1000057,38,2014/10/21 7:47,320
A15482,1000233,36,2014/10/21 11:06,816
A15482,1000055,38,2014/10/21 17:10,766
A15482,1000062,33,2014/10/22 17:11,666
A15482,1000041,34,2014/10/22 11:17,816
A15482,1000057,38,2014/10/22 7:55,350
A15482,1000057,38,2014/10/23 8:15,320
A15482,1000219,99,2014/10/23 17:27,1020
A15482,1000055,38,2014/10/23 10:57,766
A15482,1000095,22,2014/10/24 22:26,200
A15482,1000057,38,2014/10/24 8:41,370
A15482,1000219,99,2014/10/24 11:27,550
A15482,1000187,38,2014/10/25 11:22,1140
A15482,1000031,34,2014/10/25 6:29,650
